timestamp,trip_id,bus_id,stop_id,lat,lon,speed_kmh,occupancy
2026-02-01 06:47:00,BUS01_20260201_0620,BUS01,S9,7.178181818181819,3.4172727272727275,36.70695927291086,33
2026-02-01 06:50:00,BUS01_20260201_0620,BUS01,S10,7.1854545454545455,3.428181818181818,33.187942070841075,35
2026-02-01 06:55:00,BUS01_20260201_0620,BUS01,S11,7.192727272727273,3.4390909090909094,26.855756027631003,33
2026-02-01 06:59:00,BUS01_20260201_0620,BUS01,S12,7.2,3.45,33.673341609198204,36
2026-02-01 06:40:00,BUS01_20260201_0640,BUS01,S1,7.12,3.33,14.33225452629307,5
2026-02-01 06:45:00,BUS01_20260201_0640,BUS01,S2,7.127272727272727,3.340909090909091,47.38274550518934,11
2026-02-01 06:48:00,BUS01_20260201_0640,BUS01,S3,7.134545454545455,3.351818181818182,18.053017882510098,16
2026-02-01 06:53:00,BUS01_20260201_0640,BUS01,S4,7.141818181818182,3.362727272727273,48.9212741150407,20
2026-02-01 06:56:00,BUS01_20260201_0640,BUS01,S5,7.149090909090909,3.3736363636363635,29.299181008467645,24
2026-02-01 07:00:00,BUS01_20260201_0640,BUS01,S6,7.156363636363636,3.3845454545454547,29.074008577759052,41
2026-02-01 07:05:00,BUS01_20260201_0640,BUS01,S7,7.163636363636364,3.3954545454545455,48.505618780210106,57
2026-02-01 07:09:00,BUS01_20260201_0640,BUS01,S8,7.170909090909091,3.4063636363636367,28.146138473170737,72
2026-02-01 07:14:00,BUS01_20260201_0640,BUS01,S9,7.178181818181819,3.4172727272727275,11.563180624329782,76
2026-02-01 07:18:00,BUS01_20260201_0640,BUS01,S10,7.1854545454545455,3.428181818181818,21.66173126883498,91
2026-02-01 07:21:00,BUS01_20260201_0640,BUS01,S11,7.192727272727273,3.4390909090909094,32.98930165107881,107
2026-02-01 07:25:00,BUS01_20260201_0640,BUS01,S12,7.2,3.45,25.139037161814073,120
2026-02-01 07:00:00,BUS01_20260201_0700,BUS01,S1,7.12,3.33,22.543750616054105,13
2026-02-01 07:04:00,BUS01_20260201_0700,BUS01,S2,7.127272727272727,3.340909090909091,14.174471422236948,26
2026-02-01 07:09:00,BUS01_20260201_0700,BUS01,S3,7.134545454545455,3.351818181818182,44.3809360628106,34
2026-02-01 07:14:00,BUS01_20260201_0700,BUS01,S4,7.141818181818182,3.362727272727273,33.04503842724776,48
2026-02-01 07:16:00,BUS01_20260201_0700,BUS01,S5,7.149090909090909,3.3736363636363635,47.621386246681986,52
2026-02-01 07:19:00,BUS01_20260201_0700,BUS01,S6,7.156363636363636,3.3845454545454547,33.10273864581329,55
2026-02-01 07:21:00,BUS01_20260201_0700,BUS01,S7,7.163636363636364,3.3954545454545455,33.01550407376587,62
2026-02-01 07:23:00,BUS01_20260201_0700,BUS01,S8,7.170909090909091,3.4063636363636367,21.81399436360989,76
2026-02-01 07:25:00,BUS01_20260201_0700,BUS01,S9,7.178181818181819,3.4172727272727275,29.64137631372431,88
2026-02-01 07:27:00,BUS01_20260201_0700,BUS01,S10,7.1854545454545455,3.428181818181818,12.067224115454236,101
2026-02-01 07:29:00,BUS01_20260201_0700,BUS01,S11,7.192727272727273,3.4390909090909094,23.578436876038072,94
2026-02-01 07:31:00,BUS01_20260201_0700,BUS01,S12,7.2,3.45,20.57520051495463,107
2026-02-01 07:20:00,BUS01_20260201_0720,BUS01,S1,7.12,3.33,28.45525849556215,13
2026-02-01 07:23:00,BUS01_20260201_0720,BUS01,S2,7.127272727272727,3.340909090909091,24.12316389596519,25
2026-02-01 07:26:00,BUS01_20260201_0720,BUS01,S3,7.134545454545455,3.351818181818182,45.625361701479925,37
2026-02-01 07:28:00,BUS01_20260201_0720,BUS01,S4,7.141818181818182,3.362727272727273,11.572718147797453,44
2026-02-01 07:33:00,BUS01_20260201_0720,BUS01,S5,7.149090909090909,3.3736363636363635,19.199001650862577,53
2026-02-01 07:38:00,BUS01_20260201_0720,BUS01,S6,7.156363636363636,3.3845454545454547,12.984818424021869,65
2026-02-01 07:43:00,BUS01_20260201_0720,BUS01,S7,7.163636363636364,3.3954545454545455,33.79304241245468,68
2026-02-01 07:45:00,BUS01_20260201_0720,BUS01,S8,7.170909090909091,3.4063636363636367,44.15430515848373,80
2026-02-01 07:50:00,BUS01_20260201_0720,BUS01,S9,7.178181818181819,3.4172727272727275,32.913580555456576,93
2026-02-01 07:54:00,BUS01_20260201_0720,BUS01,S10,7.1854545454545455,3.428181818181818,12.55419127047778,101
2026-02-01 07:57:00,BUS01_20260201_0720,BUS01,S11,7.192727272727273,3.4390909090909094,16.43187053213787,99
2026-02-01 08:01:00,BUS01_20260201_0720,BUS01,S12,7.2,3.45,18.266715998003416,111
2026-02-01 07:40:00,BUS01_20260201_0740,BUS01,S1,7.12,3.33,25.125303128550726,13
2026-02-01 07:43:00,BUS01_20260201_0740,BUS01,S2,7.127272727272727,3.340909090909091,38.29453551319837,24
2026-02-01 07:47:00,BUS01_20260201_0740,BUS01,S3,7.134545454545455,3.351818181818182,45.532071054845545,36
2026-02-01 07:49:00,BUS01_20260201_0740,BUS01,S4,7.141818181818182,3.362727272727273,48.42259939919994,49
2026-02-01 07:51:00,BUS01_20260201_0740,BUS01,S5,7.149090909090909,3.3736363636363635,14.891434599297595,51
2026-02-01 07:55:00,BUS01_20260201_0740,BUS01,S6,7.156363636363636,3.3845454545454547,26.403376620693525,54
2026-02-01 08:00:00,BUS01_20260201_0740,BUS01,S7,7.163636363636364,3.3954545454545455,15.525473311853727,61
2026-02-01 08:05:00,BUS01_20260201_0740,BUS01,S8,7.170909090909091,3.4063636363636367,27.4415471165536,64
2026-02-01 08:08:00,BUS01_20260201_0740,BUS01,S9,7.178181818181819,3.4172727272727275,14.462097955956912,75
2026-02-01 08:11:00,BUS01_20260201_0740,BUS01,S10,7.1854545454545455,3.428181818181818,42.278999065863204,88
2026-02-01 08:13:00,BUS01_20260201_0740,BUS01,S11,7.192727272727273,3.4390909090909094,41.81069665529296,99
2026-02-01 08:17:00,BUS01_20260201_0740,BUS01,S12,7.2,3.45,48.24543145039476,109
2026-02-01 08:00:00,BUS01_20260201_0800,BUS01,S1,7.12,3.33,11.693130541694634,13
2026-02-01 08:05:00,BUS01_20260201_0800,BUS01,S2,7.127272727272727,3.340909090909091,17.314442531355077,26
2026-02-01 08:09:00,BUS01_20260201_0800,BUS01,S3,7.134545454545455,3.351818181818182,45.90164699804655,36
2026-02-01 08:13:00,BUS01_20260201_0800,BUS01,S4,7.141818181818182,3.362727272727273,34.66837833398971,48
2026-02-01 08:17:00,BUS01_20260201_0800,BUS01,S5,7.149090909090909,3.3736363636363635,27.810502726128693,60
2026-02-01 08:21:00,BUS01_20260201_0800,BUS01,S6,7.156363636363636,3.3845454545454547,37.16377727009518,67
2026-02-01 08:25:00,BUS01_20260201_0800,BUS01,S7,7.163636363636364,3.3954545454545455,19.814832621488925,67
2026-02-01 08:27:00,BUS01_20260201_0800,BUS01,S8,7.170909090909091,3.4063636363636367,38.99135104764717,78
2026-02-01 08:29:00,BUS01_20260201_0800,BUS01,S9,7.178181818181819,3.4172727272727275,29.58796908689311,80
2026-02-01 08:31:00,BUS01_20260201_0800,BUS01,S10,7.1854545454545455,3.428181818181818,36.162669824113,83
2026-02-01 08:36:00,BUS01_20260201_0800,BUS01,S11,7.192727272727273,3.4390909090909094,22.052304348871942,95
2026-02-01 08:41:00,BUS01_20260201_0800,BUS01,S12,7.2,3.45,31.247258947377073,94
2026-02-01 08:20:00,BUS01_20260201_0820,BUS01,S1,7.12,3.33,13.775911545608395,13
2026-02-01 08:23:00,BUS01_20260201_0820,BUS01,S2,7.127272727272727,3.340909090909091,17.389389373805834,23
2026-02-01 08:27:00,BUS01_20260201_0820,BUS01,S3,7.134545454545455,3.351818181818182,10.076729292070056,36
2026-02-01 08:31:00,BUS01_20260201_0820,BUS01,S4,7.141818181818182,3.362727272727273,22.02591606930849,45
2026-02-01 08:33:00,BUS01_20260201_0820,BUS01,S5,7.149090909090909,3.3736363636363635,10.409439199882225,57
2026-02-01 08:36:00,BUS01_20260201_0820,BUS01,S6,7.156363636363636,3.3845454545454547,29.89612620658641,67
2026-02-01 08:39:00,BUS01_20260201_0820,BUS01,S7,7.163636363636364,3.3954545454545455,11.367172006666756,69
2026-02-01 08:42:00,BUS01_20260201_0820,BUS01,S8,7.170909090909091,3.4063636363636367,17.62438072725109,82
2026-02-01 08:47:00,BUS01_20260201_0820,BUS01,S9,7.178181818181819,3.4172727272727275,28.193413304025935,96
2026-02-01 08:49:00,BUS01_20260201_0820,BUS01,S10,7.1854545454545455,3.428181818181818,22.63122219851047,93
2026-02-01 08:51:00,BUS01_20260201_0820,BUS01,S11,7.192727272727273,3.4390909090909094,17.774610847894255,106
2026-02-01 08:56:00,BUS01_20260201_0820,BUS01,S12,7.2,3.45,25.971391829253662,111
2026-02-01 08:40:00,BUS01_20260201_0840,BUS01,S1,7.12,3.33,13.067030444426848,13
2026-02-01 08:44:00,BUS01_20260201_0840,BUS01,S2,7.127272727272727,3.340909090909091,37.951851256348874,23
2026-02-01 08:46:00,BUS01_20260201_0840,BUS01,S3,7.134545454545455,3.351818181818182,31.752643169342285,33
2026-02-01 08:50:00,BUS01_20260201_0840,BUS01,S4,7.141818181818182,3.362727272727273,18.530833999507152,43
2026-02-01 08:52:00,BUS01_20260201_0840,BUS01,S5,7.149090909090909,3.3736363636363635,43.77858995377597,54
2026-02-01 08:56:00,BUS01_20260201_0840,BUS01,S6,7.156363636363636,3.3845454545454547,13.228495395546279,63
2026-02-01 08:58:00,BUS01_20260201_0840,BUS01,S7,7.163636363636364,3.3954545454545455,41.01453640943065,75
2026-02-01 09:02:00,BUS01_20260201_0840,BUS01,S8,7.170909090909091,3.4063636363636367,11.186165802669539,88
2026-02-01 09:04:00,BUS01_20260201_0840,BUS01,S9,7.178181818181819,3.4172727272727275,33.28737685322374,91
2026-02-01 09:08:00,BUS01_20260201_0840,BUS01,S10,7.1854545454545455,3.428181818181818,33.576335497505355,101
2026-02-01 09:12:00,BUS01_20260201_0840,BUS01,S11,7.192727272727273,3.4390909090909094,15.728868213462812,91
2026-02-01 09:15:00,BUS01_20260201_0840,BUS01,S12,7.2,3.45,38.85767837128055,95
2026-02-01 09:00:00,BUS01_20260201_0900,BUS01,S1,7.12,3.33,31.637088059356348,13
2026-02-01 09:04:00,BUS01_20260201_0900,BUS01,S2,7.127272727272727,3.340909090909091,20.226646467825844,25
2026-02-01 09:09:00,BUS01_20260201_0900,BUS01,S3,7.134545454545455,3.351818181818182,38.96363977177174,35
2026-02-01 09:11:00,BUS01_20260201_0900,BUS01,S4,7.141818181818182,3.362727272727273,28.87763327965345,41
2026-02-01 09:15:00,BUS01_20260201_0900,BUS01,S5,7.149090909090909,3.3736363636363635,27.214586193602457,52
2026-02-01 09:20:00,BUS01_20260201_0900,BUS01,S6,7.156363636363636,3.3845454545454547,10.221094758390969,67
2026-02-01 09:22:00,BUS01_20260201_0900,BUS01,S7,7.163636363636364,3.3954545454545455,29.793426235274673,79
2026-02-01 09:24:00,BUS01_20260201_0900,BUS01,S8,7.170909090909091,3.4063636363636367,34.97245178096412,92
2026-02-01 09:28:00,BUS01_20260201_0900,BUS01,S9,7.178181818181819,3.4172727272727275,42.69201969294885,100
2026-02-01 09:32:00,BUS01_20260201_0900,BUS01,S10,7.1854545454545455,3.428181818181818,48.22322702833283,106
2026-02-01 09:37:00,BUS01_20260201_0900,BUS01,S11,7.192727272727273,3.4390909090909094,19.22592395532259,116
2026-02-01 09:39:00,BUS01_20260201_0900,BUS01,S12,7.2,3.45,43.58222773161082,128
2026-02-01 09:20:00,BUS01_20260201_0920,BUS01,S1,7.12,3.33,14.378684857269288,13
2026-02-01 09:24:00,BUS01_20260201_0920,BUS01,S2,7.127272727272727,3.340909090909091,38.30663049086366,25
2026-02-01 09:26:00,BUS01_20260201_0920,BUS01,S3,7.134545454545455,3.351818181818182,37.52993734291415,32
2026-02-01 09:29:00,BUS01_20260201_0920,BUS01,S4,7.141818181818182,3.362727272727273,10.587901196084225,43
2026-02-01 09:31:00,BUS01_20260201_0920,BUS01,S5,7.149090909090909,3.3736363636363635,27.84295501962645,49
2026-02-01 09:33:00,BUS01_20260201_0920,BUS01,S6,7.156363636363636,3.3845454545454547,34.961393089138525,55
2026-02-01 09:36:00,BUS01_20260201_0920,BUS01,S7,7.163636363636364,3.3954545454545455,42.96325671549644,62
2026-02-01 09:39:00,BUS01_20260201_0920,BUS01,S8,7.170909090909091,3.4063636363636367,43.81448056154508,79
2026-02-01 09:41:00,BUS01_20260201_0920,BUS01,S9,7.178181818181819,3.4172727272727275,20.959341516678464,87
2026-02-01 09:43:00,BUS01_20260201_0920,BUS01,S10,7.1854545454545455,3.428181818181818,33.20943037897789,98
2026-02-01 09:47:00,BUS01_20260201_0920,BUS01,S11,7.192727272727273,3.4390909090909094,40.55572021864798,92
2026-02-01 09:52:00,BUS01_20260201_0920,BUS01,S12,7.2,3.45,42.80260201407444,110
2026-02-01 09:40:00,BUS01_20260201_0940,BUS01,S1,7.12,3.33,25.882085035206664,13
2026-02-01 09:42:00,BUS01_20260201_0940,BUS01,S2,7.127272727272727,3.340909090909091,26.966762571217387,27
2026-02-01 09:44:00,BUS01_20260201_0940,BUS01,S3,7.134545454545455,3.351818181818182,34.66368048871311,38
2026-02-01 09:46:00,BUS01_20260201_0940,BUS01,S4,7.141818181818182,3.362727272727273,18.47760018690865,42
2026-02-01 09:50:00,BUS01_20260201_0940,BUS01,S5,7.149090909090909,3.3736363636363635,32.612112048275044,55
2026-02-01 09:52:00,BUS01_20260201_0940,BUS01,S6,7.156363636363636,3.3845454545454547,36.64780050822927,67
2026-02-01 09:57:00,BUS01_20260201_0940,BUS01,S7,7.163636363636364,3.3954545454545455,12.471787996948326,68
2026-02-01 10:00:00,BUS01_20260201_0940,BUS01,S8,7.170909090909091,3.4063636363636367,33.92433097829407,59
2026-02-01 10:05:00,BUS01_20260201_0940,BUS01,S9,7.178181818181819,3.4172727272727275,45.67444543838573,61
2026-02-01 10:07:00,BUS01_20260201_0940,BUS01,S10,7.1854545454545455,3.428181818181818,29.248117974065472,65
2026-02-01 10:10:00,BUS01_20260201_0940,BUS01,S11,7.192727272727273,3.4390909090909094,37.58776129949382,54
2026-02-01 10:13:00,BUS01_20260201_0940,BUS01,S12,7.2,3.45,37.9073570813698,47
2026-02-01 10:00:00,BUS01_20260201_1000,BUS01,S1,7.12,3.33,41.63724486338477,5
2026-02-01 10:05:00,BUS01_20260201_1000,BUS01,S2,7.127272727272727,3.340909090909091,27.840736539808923,9
2026-02-01 10:09:00,BUS01_20260201_1000,BUS01,S3,7.134545454545455,3.351818181818182,37.87282839097555,13
2026-02-01 10:13:00,BUS01_20260201_1000,BUS01,S4,7.141818181818182,3.362727272727273,13.272522840846893,16
2026-02-01 10:17:00,BUS01_20260201_1000,BUS01,S5,7.149090909090909,3.3736363636363635,29.780736834057105,23
2026-02-01 10:19:00,BUS01_20260201_1000,BUS01,S6,7.156363636363636,3.3845454545454547,44.18639003890486,31
2026-02-01 10:21:00,BUS01_20260201_1000,BUS01,S7,7.163636363636364,3.3954545454545455,43.80100402494164,31
2026-02-01 10:26:00,BUS01_20260201_1000,BUS01,S8,7.170909090909091,3.4063636363636367,29.43951437346258,31
2026-02-01 10:30:00,BUS01_20260201_1000,BUS01,S9,7.178181818181819,3.4172727272727275,45.295661907150404,38
2026-02-01 10:33:00,BUS01_20260201_1000,BUS01,S10,7.1854545454545455,3.428181818181818,15.99392940329157,40
2026-02-01 10:38:00,BUS01_20260201_1000,BUS01,S11,7.192727272727273,3.4390909090909094,43.70337429072918,42
2026-02-01 10:40:00,BUS01_20260201_1000,BUS01,S12,7.2,3.45,11.62419142090734,45
2026-02-01 10:20:00,BUS01_20260201_1020,BUS01,S1,7.12,3.33,14.688868050205027,5
2026-02-01 10:24:00,BUS01_20260201_1020,BUS01,S2,7.127272727272727,3.340909090909091,13.08167025351057,9
2026-02-01 10:27:00,BUS01_20260201_1020,BUS01,S3,7.134545454545455,3.351818181818182,40.1859422243501,13
2026-02-01 10:30:00,BUS01_20260201_1020,BUS01,S4,7.141818181818182,3.362727272727273,39.380084764531,17
2026-02-01 10:33:00,BUS01_20260201_1020,BUS01,S5,7.149090909090909,3.3736363636363635,33.28009381350691,25
2026-02-01 10:36:00,BUS01_20260201_1020,BUS01,S6,7.156363636363636,3.3845454545454547,45.499097024808904,27
2026-02-01 10:40:00,BUS01_20260201_1020,BUS01,S7,7.163636363636364,3.3954545454545455,44.70197293673353,27
2026-02-01 10:44:00,BUS01_20260201_1020,BUS01,S8,7.170909090909091,3.4063636363636367,21.348531765300866,30
2026-02-01 10:48:00,BUS01_20260201_1020,BUS01,S9,7.178181818181819,3.4172727272727275,25.12775260783963,31
2026-02-01 10:53:00,BUS01_20260201_1020,BUS01,S10,7.1854545454545455,3.428181818181818,49.84783381499996,37
2026-02-01 10:56:00,BUS01_20260201_1020,BUS01,S11,7.192727272727273,3.4390909090909094,35.67916347730153,44
2026-02-01 10:59:00,BUS01_20260201_1020,BUS01,S12,7.2,3.45,22.824636802540915,50
2026-02-01 10:40:00,BUS01_20260201_1040,BUS01,S1,7.12,3.33,48.254777268620145,5
2026-02-01 10:45:00,BUS01_20260201_1040,BUS01,S2,7.127272727272727,3.340909090909091,26.367874161938612,9
2026-02-01 10:47:00,BUS01_20260201_1040,BUS01,S3,7.134545454545455,3.351818181818182,17.845203571717434,14
2026-02-01 10:49:00,BUS01_20260201_1040,BUS01,S4,7.141818181818182,3.362727272727273,22.4550221204056,18
2026-02-01 10:54:00,BUS01_20260201_1040,BUS01,S5,7.149090909090909,3.3736363636363635,29.87156494206523,26
2026-02-01 10:58:00,BUS01_20260201_1040,BUS01,S6,7.156363636363636,3.3845454545454547,33.3268967551645,32
2026-02-01 11:01:00,BUS01_20260201_1040,BUS01,S7,7.163636363636364,3.3954545454545455,16.04792797472596,32
2026-02-01 11:03:00,BUS01_20260201_1040,BUS01,S8,7.170909090909091,3.4063636363636367,34.06591028681866,32
2026-02-01 11:07:00,BUS01_20260201_1040,BUS01,S9,7.178181818181819,3.4172727272727275,28.419354733822487,38
2026-02-01 11:09:00,BUS01_20260201_1040,BUS01,S10,7.1854545454545455,3.428181818181818,39.12483312982367,38
2026-02-01 11:14:00,BUS01_20260201_1040,BUS01,S11,7.192727272727273,3.4390909090909094,11.655509872843783,42
2026-02-01 11:18:00,BUS01_20260201_1040,BUS01,S12,7.2,3.45,49.408698536438536,42
2026-02-01 11:00:00,BUS01_20260201_1100,BUS01,S1,7.12,3.33,15.25628252889824,4
2026-02-01 11:04:00,BUS01_20260201_1100,BUS01,S2,7.127272727272727,3.340909090909091,43.15061760271729,11
2026-02-01 11:09:00,BUS01_20260201_1100,BUS01,S3,7.134545454545455,3.351818181818182,40.549845882187356,16
2026-02-01 11:13:00,BUS01_20260201_1100,BUS01,S4,7.141818181818182,3.362727272727273,43.3600919092878,21
2026-02-01 11:18:00,BUS01_20260201_1100,BUS01,S5,7.149090909090909,3.3736363636363635,19.73059634300747,25
2026-02-01 11:22:00,BUS01_20260201_1100,BUS01,S6,7.156363636363636,3.3845454545454547,42.86964690344615,31
2026-02-01 11:26:00,BUS01_20260201_1100,BUS01,S7,7.163636363636364,3.3954545454545455,18.94241009832456,34
2026-02-01 11:29:00,BUS01_20260201_1100,BUS01,S8,7.170909090909091,3.4063636363636367,27.793459605184978,40
2026-02-01 11:32:00,BUS01_20260201_1100,BUS01,S9,7.178181818181819,3.4172727272727275,45.29505713136325,38
2026-02-01 11:35:00,BUS01_20260201_1100,BUS01,S10,7.1854545454545455,3.428181818181818,47.92261605702459,37
2026-02-01 11:38:00,BUS01_20260201_1100,BUS01,S11,7.192727272727273,3.4390909090909094,26.90751310651942,37
2026-02-01 11:41:00,BUS01_20260201_1100,BUS01,S12,7.2,3.45,33.2493863768881,43
2026-02-01 11:20:00,BUS01_20260201_1120,BUS01,S1,7.12,3.33,24.32093221739475,4
2026-02-01 11:24:00,BUS01_20260201_1120,BUS01,S2,7.127272727272727,3.340909090909091,22.369731459549584,11
2026-02-01 11:29:00,BUS01_20260201_1120,BUS01,S3,7.134545454545455,3.351818181818182,32.42416866401562,17
2026-02-01 11:34:00,BUS01_20260201_1120,BUS01,S4,7.141818181818182,3.362727272727273,12.356808130814784,19
2026-02-01 11:38:00,BUS01_20260201_1120,BUS01,S5,7.149090909090909,3.3736363636363635,34.38427846709827,22
2026-02-01 11:43:00,BUS01_20260201_1120,BUS01,S6,7.156363636363636,3.3845454545454547,41.166149406241,25
2026-02-01 11:45:00,BUS01_20260201_1120,BUS01,S7,7.163636363636364,3.3954545454545455,16.662519670571974,28
2026-02-01 11:48:00,BUS01_20260201_1120,BUS01,S8,7.170909090909091,3.4063636363636367,16.795474326316686,32
2026-02-01 11:51:00,BUS01_20260201_1120,BUS01,S9,7.178181818181819,3.4172727272727275,28.173709053784158,37
2026-02-01 11:56:00,BUS01_20260201_1120,BUS01,S10,7.1854545454545455,3.428181818181818,32.24276342768384,39
2026-02-01 11:59:00,BUS01_20260201_1120,BUS01,S11,7.192727272727273,3.4390909090909094,24.613656348082596,47
2026-02-01 12:03:00,BUS01_20260201_1120,BUS01,S12,7.2,3.45,20.7066479520029,50
2026-02-01 11:40:00,BUS01_20260201_1140,BUS01,S1,7.12,3.33,33.813150520468696,4
2026-02-01 11:44:00,BUS01_20260201_1140,BUS01,S2,7.127272727272727,3.340909090909091,16.85920142993934,11
2026-02-01 11:49:00,BUS01_20260201_1140,BUS01,S3,7.134545454545455,3.351818181818182,45.911664267316354,18
2026-02-01 11:53:00,BUS01_20260201_1140,BUS01,S4,7.141818181818182,3.362727272727273,38.33484055192614,22
2026-02-01 11:57:00,BUS01_20260201_1140,BUS01,S5,7.149090909090909,3.3736363636363635,20.26727526778968,29
2026-02-01 11:59:00,BUS01_20260201_1140,BUS01,S6,7.156363636363636,3.3845454545454547,39.277915585343436,31
2026-02-01 12:02:00,BUS01_20260201_1140,BUS01,S7,7.163636363636364,3.3954545454545455,32.619682684997215,33
2026-02-01 12:04:00,BUS01_20260201_1140,BUS01,S8,7.170909090909091,3.4063636363636367,48.402182408792754,39
2026-02-01 12:06:00,BUS01_20260201_1140,BUS01,S9,7.178181818181819,3.4172727272727275,16.152485709906102,41
2026-02-01 12:08:00,BUS01_20260201_1140,BUS01,S10,7.1854545454545455,3.428181818181818,38.20453000320029,42
2026-02-01 12:12:00,BUS01_20260201_1140,BUS01,S11,7.192727272727273,3.4390909090909094,28.14559807534546,44
2026-02-01 12:17:00,BUS01_20260201_1140,BUS01,S12,7.2,3.45,15.639810538964273,45
2026-02-01 12:00:00,BUS01_20260201_1200,BUS01,S1,7.12,3.33,16.853995597191393,6
2026-02-01 12:03:00,BUS01_20260201_1200,BUS01,S2,7.127272727272727,3.340909090909091,19.922124217799755,12
2026-02-01 12:07:00,BUS01_20260201_1200,BUS01,S3,7.134545454545455,3.351818181818182,33.888117564319266,20
2026-02-01 12:12:00,BUS01_20260201_1200,BUS01,S4,7.141818181818182,3.362727272727273,34.493182267059275,22
2026-02-01 12:14:00,BUS01_20260201_1200,BUS01,S5,7.149090909090909,3.3736363636363635,29.13405630106083,30
2026-02-01 12:18:00,BUS01_20260201_1200,BUS01,S6,7.156363636363636,3.3845454545454547,32.23283147386927,33
2026-02-01 12:22:00,BUS01_20260201_1200,BUS01,S7,7.163636363636364,3.3954545454545455,48.83621984310099,30
2026-02-01 12:26:00,BUS01_20260201_1200,BUS01,S8,7.170909090909091,3.4063636363636367,34.24797998734558,33
2026-02-01 12:30:00,BUS01_20260201_1200,BUS01,S9,7.178181818181819,3.4172727272727275,24.066385345586777,37
2026-02-01 12:34:00,BUS01_20260201_1200,BUS01,S10,7.1854545454545455,3.428181818181818,43.41152266697864,39
2026-02-01 12:37:00,BUS01_20260201_1200,BUS01,S11,7.192727272727273,3.4390909090909094,20.390412784064967,40
2026-02-01 12:40:00,BUS01_20260201_1200,BUS01,S12,7.2,3.45,48.616094047696855,43
2026-02-01 12:20:00,BUS01_20260201_1220,BUS01,S1,7.12,3.33,27.369851788414074,6
2026-02-01 12:25:00,BUS01_20260201_1220,BUS01,S2,7.127272727272727,3.340909090909091,24.524959905873356,12
2026-02-01 12:30:00,BUS01_20260201_1220,BUS01,S3,7.134545454545455,3.351818181818182,27.762431913564953,21
2026-02-01 12:35:00,BUS01_20260201_1220,BUS01,S4,7.141818181818182,3.362727272727273,41.50995337256842,24
2026-02-01 12:37:00,BUS01_20260201_1220,BUS01,S5,7.149090909090909,3.3736363636363635,11.067296447273076,30
2026-02-01 12:40:00,BUS01_20260201_1220,BUS01,S6,7.156363636363636,3.3845454545454547,47.9012746176918,30
2026-02-01 12:45:00,BUS01_20260201_1220,BUS01,S7,7.163636363636364,3.3954545454545455,23.834559977549947,34
2026-02-01 12:50:00,BUS01_20260201_1220,BUS01,S8,7.170909090909091,3.4063636363636367,43.19996855934379,41
2026-02-01 12:53:00,BUS01_20260201_1220,BUS01,S9,7.178181818181819,3.4172727272727275,39.2458276851454,47
2026-02-01 12:55:00,BUS01_20260201_1220,BUS01,S10,7.1854545454545455,3.428181818181818,11.029630307826173,48
